,code,date,open,close,volume
0,300135,2018-05-07,2.97,3.02,58955.0
1,300135,2018-05-08,3.01,3.05,45760.0
2,300135,2018-05-09,3.07,3.05,35461.0
3,300135,2018-05-10,3.06,3.08,60468.0
4,300135,2018-05-11,3.08,3.03,35490.0
5,300135,2018-05-14,3.03,2.96,45023.0
6,300135,2018-05-15,2.97,3.01,49752.0
7,300135,2018-05-16,3.0,2.98,32730.0
8,300135,2018-05-17,2.97,2.96,39349.0
9,300135,2018-05-18,3.08,3.26,224635.0
10,600583,2018-05-07,5.61,5.72,171716.0
11,600583,2018-05-08,5.68,5.71,127052.0
12,600583,2018-05-09,5.76,5.73,121007.0
13,600583,2018-05-10,5.85,5.82,198157.0
14,600583,2018-05-11,5.83,5.82,105919.0
15,600583,2018-05-14,5.81,5.72,111970.0
16,600583,2018-05-15,5.74,5.8,85702.0
17,600583,2018-05-16,5.81,5.85,135362.0
18,600583,2018-05-17,5.9,6.05,401271.0
19,600583,2018-05-18,6.09,6.66,1054161.0
20,000595,2018-05-07,4.87,5.04,71379.0
21,000595,2018-05-08,5.03,5.08,54685.0
22,000595,2018-05-09,4.98,4.83,123704.0
23,000595,2018-05-10,4.77,4.84,50194.0
24,000595,2018-05-11,4.84,4.86,35176.0
25,000595,2018-05-14,4.85,4.92,50988.0
26,000595,2018-05-15,4.92,4.89,30127.0
27,000595,2018-05-16,4.85,4.86,30064.0
28,000595,2018-05-18,5.0,5.35,418152.0
29,002172,2018-05-07,4.76,4.86,19880.0
30,002172,2018-05-08,4.88,4.92,22536.0
31,002172,2018-05-09,4.91,4.93,18115.0
32,002172,2018-05-10,4.91,4.95,16733.0
33,002172,2018-05-11,4.98,4.95,19315.0
34,002172,2018-05-14,4.94,4.84,20022.0
35,002172,2018-05-15,4.84,4.91,15609.0
36,002172,2018-05-16,4.88,4.98,36243.0
37,002172,2018-05-17,4.97,5.48,215290.0
38,002172,2018-05-18,5.64,6.03,349248.0
39,002554,2018-05-07,3.59,3.72,137666.0
40,002554,2018-05-08,3.7,3.72,102991.0
41,002554,2018-05-09,3.76,3.9,331588.0
42,002554,2018-05-10,4.08,4.0,373378.0
43,002554,2018-05-11,3.97,3.92,176056.0
44,002554,2018-05-14,3.9,3.84,119198.0
45,002554,2018-05-15,3.85,3.87,75485.0
46,002554,2018-05-16,3.85,3.87,80354.0
47,002554,2018-05-17,3.89,3.99,247735.0
48,002554,2018-05-18,4.01,4.39,601569.0
49,002865,2018-05-07,20.07,20.219,56682.0
50,002865,2018-05-08,20.259,21.499,83115.0
51,002865,2018-05-09,21.033,21.568,97205.0
52,002865,2018-05-10,22.025,22.511,109328.0
53,002865,2018-05-11,22.0,21.17,77616.0
54,002865,2018-05-14,21.03,20.6,43815.0
55,002865,2018-05-15,20.76,21.63,62220.0
56,002865,2018-05-16,21.62,21.99,82416.0
57,002865,2018-05-17,21.6,21.65,68343.0
58,002865,2018-05-18,21.32,23.82,140428.0
59,600339,2018-05-07,3.73,3.87,169420.0
60,600339,2018-05-08,3.84,4.01,220656.0
61,600339,2018-05-09,4.0,3.97,237987.0
62,600339,2018-05-10,4.01,4.04,145639.0
63,600339,2018-05-11,4.04,3.97,87391.0
64,600339,2018-05-14,3.96,3.93,95556.0
65,600339,2018-05-15,3.98,4.12,245623.0
66,600339,2018-05-16,4.17,4.35,419375.0
67,600339,2018-05-17,4.41,4.79,836917.0
68,600339,2018-05-18,4.89,5.27,1049064.0
69,300559,2018-05-07,31.34,32.783,8958.0
70,300559,2018-05-08,32.741,32.71,5119.0
71,300559,2018-05-09,32.71,32.148,3929.0
72,300559,2018-05-10,32.521,32.951,9154.0
73,300559,2018-05-11,32.61,32.274,4989.0
74,300559,2018-05-14,32.012,31.246,8476.0
75,300559,2018-05-15,31.472,32.049,5747.0
76,300559,2018-05-16,32.07,33.161,13727.0
77,300559,2018-05-17,33.0,30.25,34701.0
78,300559,2018-05-18,30.1,33.28,38525.0
79,300471,2018-05-07,7.68,7.93,47283.0
80,300471,2018-05-08,7.93,8.16,52243.0
81,300471,2018-05-09,8.2,8.34,54289.0
82,300471,2018-05-10,8.3,8.28,43592.0
83,300471,2018-05-11,8.23,8.05,37803.0
84,300471,2018-05-14,8.06,7.92,25924.0
85,300471,2018-05-15,7.98,8.02,22415.0
86,300471,2018-05-16,8.01,7.74,43591.0
87,300471,2018-05-17,7.75,7.79,24365.0
88,300471,2018-05-18,7.79,8.57,122322.0
89,002828,2018-05-07,23.08,23.93,30801.0
90,002828,2018-05-08,24.0,24.36,25602.0
91,002828,2018-05-09,24.41,25.11,54120.0
92,002828,2018-05-10,26.09,26.06,93433.0
93,002828,2018-05-11,25.47,24.66,59658.0
94,002828,2018-05-14,24.55,25.21,44414.0
95,002828,2018-05-15,25.09,24.99,32813.0
96,002828,2018-05-16,25.2,24.99,32088.0
97,002828,2018-05-17,25.25,25.27,51970.0
98,002828,2018-05-18,25.35,27.8,108220.0
99,603036,2018-05-07,14.88,15.72,60832.0
100,603036,2018-05-08,15.38,15.72,60321.0
101,603036,2018-05-09,15.53,15.87,43494.0
102,603036,2018-05-10,16.33,16.42,81554.0
103,603036,2018-05-11,16.38,15.7,52572.0
104,603036,2018-05-14,15.58,15.46,36082.0
105,603036,2018-05-15,15.72,17.01,64126.0
106,603036,2018-05-16,18.71,18.71,60948.0
107,603036,2018-05-17,19.43,18.68,228176.0
108,603036,2018-05-18,17.66,20.55,181827.0
109,300644,2018-05-07,42.55,44.02,25613.0
110,300644,2018-05-08,44.34,44.04,19886.0
111,300644,2018-05-09,43.81,45.36,30783.0
112,300644,2018-05-10,45.88,45.34,25520.0
113,300644,2018-05-11,45.04,43.33,19714.0
114,300644,2018-05-14,42.82,42.9,15652.0
115,300644,2018-05-15,43.01,44.84,23003.0
116,300644,2018-05-16,44.6,44.59,30859.0
117,300644,2018-05-17,43.79,49.05,47897.0
118,300644,2018-05-18,53.96,53.96,28957.0
119,603013,2018-05-09,16.8,16.8,646.0
120,603013,2018-05-10,18.48,18.48,150.0
121,603013,2018-05-11,20.33,20.33,328.0
122,603013,2018-05-14,22.36,22.36,1427.0
123,603013,2018-05-15,24.6,24.6,2271.0
124,603013,2018-05-16,27.06,27.06,3442.0
125,603013,2018-05-17,29.77,29.77,2856.0
126,603013,2018-05-18,32.75,32.75,30878.0
127,002596,2018-05-07,9.93,9.99,264734.0
128,002596,2018-05-08,10.0,10.54,656292.0
129,002596,2018-05-09,10.41,10.34,635663.0
130,002596,2018-05-10,10.34,10.71,675639.0
131,002596,2018-05-11,10.53,10.26,434284.0
132,002596,2018-05-14,10.1,9.68,445461.0
133,002596,2018-05-15,9.72,9.79,251383.0
134,002596,2018-05-16,9.83,10.2,535883.0
135,002596,2018-05-17,10.24,10.09,518010.0
136,002596,2018-05-18,10.51,11.1,747861.0
137,000968,2018-05-07,9.67,9.98,93071.0
138,000968,2018-05-08,10.09,10.1,72702.0
139,000968,2018-05-09,10.15,10.12,56459.0
140,000968,2018-05-10,10.19,10.25,54714.0
141,000968,2018-05-11,10.2,10.23,50639.0
142,000968,2018-05-14,10.29,10.53,72743.0
143,000968,2018-05-15,10.46,10.46,28185.0
144,000968,2018-05-16,10.47,10.47,39753.0
145,000968,2018-05-17,10.59,10.69,42545.0
146,000968,2018-05-18,10.82,11.76,109307.0
147,603733,2018-05-07,28.83,30.19,215466.0
148,603733,2018-05-08,29.8,29.92,192954.0
149,603733,2018-05-09,29.85,31.21,277595.0
150,603733,2018-05-10,30.61,30.47,205410.0
151,603733,2018-05-11,30.68,31.06,294128.0
152,603733,2018-05-14,31.49,32.44,297435.0
153,603733,2018-05-15,32.02,34.47,326355.0
154,603733,2018-05-16,33.52,32.56,250357.0
155,603733,2018-05-17,32.03,32.77,200141.0
156,603733,2018-05-18,32.22,36.05,331098.0
157,603689,2018-05-07,11.05,11.23,25872.0
158,603689,2018-05-08,11.23,11.52,56337.0
159,603689,2018-05-09,11.49,11.47,33041.0
160,603689,2018-05-10,11.51,11.66,42388.0
161,603689,2018-05-11,11.71,11.44,33259.0
162,603689,2018-05-14,11.36,11.39,18586.0
163,603689,2018-05-15,11.42,11.64,30878.0
164,603689,2018-05-16,11.54,11.66,41825.0
165,603689,2018-05-17,11.61,11.89,59652.0
166,603689,2018-05-18,11.9,13.08,141235.0
167,002795,2018-05-07,21.7,21.7,71973.0
168,002795,2018-05-08,23.87,23.87,18398.0
169,002795,2018-05-11,26.26,26.26,146836.0
170,002795,2018-05-14,26.0,24.8,346278.0
171,002795,2018-05-15,25.87,27.28,318718.0
172,002795,2018-05-16,24.71,25.5,339259.0
173,002795,2018-05-17,24.11,24.98,263775.0
174,002795,2018-05-18,24.1,27.48,400700.0
175,300743,2018-05-07,31.0,31.0,117.0
176,300743,2018-05-08,34.1,34.1,212.0
177,300743,2018-05-09,37.51,37.51,325.0
178,300743,2018-05-10,41.26,41.26,365.0
179,300743,2018-05-11,45.39,45.39,777.0
180,300743,2018-05-14,49.93,49.93,739.0
181,300743,2018-05-15,54.92,54.92,1507.0
182,300743,2018-05-16,60.41,60.41,1391.0
183,300743,2018-05-17,66.45,66.45,1130.0
184,300743,2018-05-18,73.1,73.1,5026.0
185,603536,2018-05-07,12.55,12.89,16764.0
186,603536,2018-05-08,12.89,13.02,12513.0
187,603536,2018-05-09,13.02,13.15,14003.0
188,603536,2018-05-10,13.03,13.58,30773.0
189,603536,2018-05-11,13.55,12.98,25691.0
190,603536,2018-05-14,12.99,12.63,14039.0
191,603536,2018-05-15,12.7,13.39,24380.0
192,603536,2018-05-16,13.33,13.54,40244.0
193,603536,2018-05-17,13.94,14.19,95794.0
194,603536,2018-05-18,15.61,15.61,237364.0
195,603722,2018-05-07,37.46,38.99,35659.0
196,603722,2018-05-08,39.72,39.37,48068.0
197,603722,2018-05-09,38.61,41.07,63080.0
198,603722,2018-05-10,40.7,40.33,39218.0
199,603722,2018-05-11,40.33,38.78,24797.0
200,603722,2018-05-14,38.96,37.62,21495.0
201,603722,2018-05-15,38.33,38.51,19019.0
202,603722,2018-05-16,39.04,39.61,45184.0
203,603722,2018-05-17,40.99,43.57,79797.0
204,603722,2018-05-18,45.6,47.93,128824.0
205,002930,2018-05-07,27.58,28.04,202279.0
206,002930,2018-05-08,27.4,28.36,212960.0
207,002930,2018-05-09,28.4,31.2,354296.0
208,002930,2018-05-10,30.2,34.32,336242.0
209,002930,2018-05-11,37.26,37.75,182967.0
210,002930,2018-05-14,41.53,41.53,302077.0
211,002930,2018-05-17,44.0,45.68,156655.0
212,002930,2018-05-18,50.0,50.25,127970.0
213,300742,2018-05-08,28.01,33.61,163.0
214,300742,2018-05-09,36.97,36.97,52.0
215,300742,2018-05-10,40.67,40.67,61.0
216,300742,2018-05-11,44.74,44.74,240.0
217,300742,2018-05-14,49.21,49.21,531.0
218,300742,2018-05-15,54.13,54.13,627.0
219,300742,2018-05-16,59.54,59.54,934.0
220,300742,2018-05-17,65.49,65.49,1750.0
221,300742,2018-05-18,72.04,72.04,2390.0
222,603259,2018-05-08,25.92,31.1,297.0
223,603259,2018-05-09,34.21,34.21,206.0
224,603259,2018-05-10,37.63,37.63,85.0
225,603259,2018-05-11,41.39,41.39,551.0
226,603259,2018-05-14,45.53,45.53,737.0
227,603259,2018-05-15,50.08,50.08,897.0
228,603259,2018-05-16,55.09,55.09,988.0
229,603259,2018-05-17,60.6,60.6,1965.0
230,603259,2018-05-18,66.66,66.66,3116.0
231,603045,2018-05-17,13.9,13.9,159.0
232,603045,2018-05-18,15.29,15.29,85.0
233,600250,2018-05-07,7.82,7.96,11217.0
234,600250,2018-05-08,7.98,8.12,11601.0
235,600250,2018-05-09,8.27,8.03,11369.0
236,600250,2018-05-10,8.02,8.05,8754.0
237,600250,2018-05-11,8.11,8.01,7026.0
238,600250,2018-05-14,8.0,7.94,7651.0
239,600250,2018-05-15,7.85,8.08,11699.0
240,600250,2018-05-16,8.28,8.37,37361.0
241,600250,2018-05-17,8.21,8.1,19269.0
242,600250,2018-05-18,8.0,8.91,43395.0
243,300268,2018-05-07,14.58,14.55,18393.0
244,300268,2018-05-08,14.53,14.59,23584.0
245,300268,2018-05-09,14.59,14.56,12778.0
246,300268,2018-05-10,14.63,16.02,63810.0
247,300268,2018-05-11,16.1,15.27,74831.0
248,300268,2018-05-14,15.1,15.03,36799.0
249,300268,2018-05-15,14.99,15.35,33178.0
250,300268,2018-05-16,15.26,15.45,28854.0
251,300268,2018-05-17,15.49,15.6,46455.0
252,300268,2018-05-18,16.49,17.16,61600.0
253,300164,2018-05-07,6.951,7.18,99867.0
254,300164,2018-05-08,7.21,7.24,54191.0
255,300164,2018-05-09,7.27,7.22,115851.0
256,300164,2018-05-10,7.47,7.94,368937.0
257,300164,2018-05-11,7.7,7.86,250063.0
258,300164,2018-05-14,7.7,7.77,117201.0
259,300164,2018-05-15,7.78,7.8,105180.0
260,300164,2018-05-16,7.72,7.66,112620.0
261,300164,2018-05-17,7.77,7.9,172631.0
262,300164,2018-05-18,7.97,8.69,363593.0
263,300662,2018-05-17,22.81,22.81,1859.0
264,300662,2018-05-18,25.0,25.09,79295.0
265,300191,2018-05-07,20.17,21.16,55811.0
266,300191,2018-05-08,21.2,21.2,31860.0
267,300191,2018-05-09,21.35,21.93,94713.0
268,300191,2018-05-10,22.45,21.93,78075.0
269,300191,2018-05-11,21.71,21.75,44004.0
270,300191,2018-05-14,21.7,21.73,28060.0
271,300191,2018-05-15,22.2,21.58,28083.0
272,300191,2018-05-16,21.65,21.18,30898.0
273,300191,2018-05-17,21.37,22.21,93917.0
274,300191,2018-05-18,21.99,24.43,176467.0
275,002847,2018-05-07,25.0,25.54,21004.0
276,002847,2018-05-08,25.54,26.35,33200.0
277,002847,2018-05-09,25.92,26.02,19419.0
278,002847,2018-05-10,26.05,26.58,28048.0
279,002847,2018-05-11,26.42,25.64,26058.0
280,002847,2018-05-14,25.57,25.78,16615.0
281,002847,2018-05-15,25.9,28.36,66447.0
282,002847,2018-05-16,29.1,31.2,131208.0
283,002847,2018-05-17,31.6,34.32,200349.0
284,002847,2018-05-18,32.51,37.75,161121.0
285,300454,2018-05-16,36.08,43.3,245.0
286,300454,2018-05-17,47.63,47.63,88.0
287,300454,2018-05-18,52.39,52.39,138.0
288,603619,2018-05-07,35.43,37.0,57159.0
289,603619,2018-05-08,37.71,37.43,55645.0
290,603619,2018-05-09,37.99,37.84,78798.0
291,603619,2018-05-10,39.58,38.67,81298.0
292,603619,2018-05-11,38.09,37.43,51540.0
293,603619,2018-05-14,37.09,37.58,37709.0
294,603619,2018-05-15,37.82,37.59,33227.0
295,603619,2018-05-16,37.8,37.91,37969.0
296,603619,2018-05-17,38.29,38.73,78502.0
297,603619,2018-05-18,39.23,42.6,135178.0
298,603777,2018-05-07,21.46,21.78,14926.0
299,603777,2018-05-08,21.87,22.47,28989.0
300,603777,2018-05-09,22.6,22.42,26203.0
301,603777,2018-05-10,22.5,23.12,67687.0
302,603777,2018-05-11,23.13,22.29,38871.0
303,603777,2018-05-14,22.05,22.16,16012.0
304,603777,2018-05-15,22.32,23.33,40206.0
305,603777,2018-05-16,23.41,25.0,155865.0
306,603777,2018-05-17,24.4,23.92,111495.0
307,603777,2018-05-18,23.62,26.31,135480.0
308,601808,2018-05-07,10.39,10.59,91882.0
309,601808,2018-05-08,10.61,10.54,84518.0
310,601808,2018-05-09,10.57,10.8,104841.0
311,601808,2018-05-10,11.1,10.92,95603.0
312,601808,2018-05-11,10.92,10.84,69331.0
313,601808,2018-05-14,10.84,10.61,87860.0
314,601808,2018-05-15,10.67,10.71,68992.0
315,601808,2018-05-16,10.75,10.74,53698.0
316,601808,2018-05-17,10.87,10.91,140766.0
317,601808,2018-05-18,10.91,12.0,393371.0
318,300208,2018-05-07,10.6,10.87,49091.0
319,300208,2018-05-08,10.87,10.73,54010.0
320,300208,2018-05-09,10.76,10.62,38305.0
321,300208,2018-05-10,10.62,10.73,40845.0
322,300208,2018-05-11,10.85,10.52,47460.0
323,300208,2018-05-14,10.47,10.47,30245.0
324,300208,2018-05-15,10.78,10.94,139905.0
325,300208,2018-05-16,10.81,10.7,72914.0
326,300208,2018-05-17,10.71,10.61,40179.0
327,300208,2018-05-18,10.59,11.67,238605.0
328,603727,2018-05-07,16.16,16.62,19263.0
329,603727,2018-05-08,16.55,17.07,26458.0
330,603727,2018-05-09,17.0,17.28,26213.0
331,603727,2018-05-10,17.67,17.5,40757.0
332,603727,2018-05-11,17.3,17.1,23391.0
333,603727,2018-05-14,17.1,16.99,11143.0
334,603727,2018-05-15,16.93,17.42,16480.0
335,603727,2018-05-16,17.25,17.1,12683.0
336,603727,2018-05-17,17.11,17.62,39551.0
337,603727,2018-05-18,17.59,19.38,83798.0
338,603800,2018-05-07,12.8,12.88,14113.0
339,603800,2018-05-08,12.89,13.1,16479.0
340,603800,2018-05-09,13.1,13.56,32714.0
341,603800,2018-05-10,13.8,13.67,35159.0
342,603800,2018-05-11,13.97,13.66,28475.0
343,603800,2018-05-14,13.22,13.55,18437.0
344,603800,2018-05-15,13.59,13.89,32777.0
345,603800,2018-05-16,13.8,13.65,20992.0
346,603800,2018-05-17,13.66,15.02,77788.0
347,603800,2018-05-18,16.52,16.52,232855.0
348,300084,2018-05-07,5.65,5.74,57757.0
349,300084,2018-05-08,5.71,5.79,68308.0
350,300084,2018-05-09,5.83,5.97,83721.0
351,300084,2018-05-10,6.04,6.01,139221.0
352,300084,2018-05-11,5.97,5.82,83416.0
353,300084,2018-05-14,5.82,5.81,48077.0
354,300084,2018-05-15,5.88,5.84,46422.0
355,300084,2018-05-16,5.83,5.79,36444.0
356,300084,2018-05-17,5.85,5.91,109098.0
357,300084,2018-05-18,5.93,6.5,204737.0
358,002353,2018-05-07,16.317,16.843,143027.0
359,002353,2018-05-08,16.903,16.972,90130.0
360,002353,2018-05-09,17.32,16.922,128975.0
361,002353,2018-05-10,17.33,17.27,153231.0
362,002353,2018-05-11,17.08,17.35,96993.0
363,002353,2018-05-14,17.13,16.96,77327.0
364,002353,2018-05-15,17.14,16.99,65613.0
365,002353,2018-05-16,16.9,17.65,149598.0
366,002353,2018-05-17,17.66,17.83,158302.0
367,002353,2018-05-18,18.08,19.61,330200.0
368,600917,2018-05-07,7.31,7.45,23673.0
369,600917,2018-05-08,7.49,7.69,61690.0
370,600917,2018-05-09,7.6,7.55,32440.0
371,600917,2018-05-10,7.53,7.69,33096.0
372,600917,2018-05-11,7.7,7.58,17503.0
373,600917,2018-05-14,7.52,7.55,13507.0
374,600917,2018-05-15,7.55,7.58,15546.0
375,600917,2018-05-16,7.58,7.59,31271.0
376,600917,2018-05-17,7.53,7.62,32666.0
377,600917,2018-05-18,7.58,8.38,152570.0
378,002282,2018-05-07,11.6,11.79,16996.0
379,002282,2018-05-08,11.77,11.78,16563.0
380,002282,2018-05-09,11.78,12.0,32533.0
381,002282,2018-05-10,12.05,12.07,31663.0
382,002282,2018-05-11,12.08,11.81,22505.0
383,002282,2018-05-14,11.76,11.61,16798.0
384,002282,2018-05-15,11.61,11.76,18187.0
385,002282,2018-05-16,11.71,11.56,17820.0
386,002282,2018-05-17,11.56,11.44,16319.0
387,002282,2018-05-18,11.68,12.58,44159.0
388,300338,2018-05-07,16.71,17.05,37640.0
389,300338,2018-05-08,16.98,16.9,29839.0
390,300338,2018-05-09,16.8,16.96,13521.0
391,300338,2018-05-10,17.07,17.68,32268.0
392,300338,2018-05-11,17.81,17.26,16397.0
393,300338,2018-05-14,17.43,17.37,16163.0
394,300338,2018-05-15,17.18,17.2,15429.0
395,300338,2018-05-16,17.06,17.02,21287.0
396,300338,2018-05-17,16.91,17.22,20191.0
397,300338,2018-05-18,17.33,18.86,73819.0
398,600856,2018-05-10,11.3,11.77,779346.0
399,600856,2018-05-11,12.0,11.94,344200.0
400,600856,2018-05-14,12.2,11.81,256855.0
401,600856,2018-05-15,11.84,11.71,208436.0
402,600856,2018-05-16,11.82,11.75,243229.0
403,600856,2018-05-17,11.84,11.73,94639.0
404,600856,2018-05-18,11.86,12.77,424013.0
405,600075,2018-05-07,6.61,6.73,71550.0
406,600075,2018-05-08,6.75,6.72,51224.0
407,600075,2018-05-09,6.69,6.73,34454.0
408,600075,2018-05-10,6.74,6.78,40710.0
409,600075,2018-05-11,6.76,6.69,43782.0
410,600075,2018-05-14,6.68,6.68,37806.0
411,600075,2018-05-15,6.69,6.76,33623.0
412,600075,2018-05-16,6.78,7.24,306461.0
413,600075,2018-05-17,7.17,7.49,290677.0
414,600075,2018-05-18,7.64,8.11,399633.0
415,300228,2018-05-07,8.42,8.22,148714.0
416,300228,2018-05-08,8.19,8.22,70771.0
417,300228,2018-05-09,8.21,8.25,76470.0
418,300228,2018-05-10,8.3,8.32,81644.0
419,300228,2018-05-11,8.33,8.14,75332.0
420,300228,2018-05-14,8.18,8.01,55324.0
421,300228,2018-05-15,8.06,8.16,49661.0
422,300228,2018-05-16,8.15,8.04,48741.0
423,300228,2018-05-17,8.03,7.97,44236.0
424,300228,2018-05-18,7.98,8.61,275090.0
425,600387,2018-05-07,10.08,10.58,273618.0
426,600387,2018-05-08,10.51,10.5,182135.0
427,600387,2018-05-09,10.55,10.46,152123.0
428,600387,2018-05-10,10.71,10.45,182496.0
429,600387,2018-05-11,10.45,10.28,124708.0
430,600387,2018-05-14,10.29,10.22,101428.0
431,600387,2018-05-15,10.24,10.41,128151.0
432,600387,2018-05-16,10.4,10.81,180469.0
433,600387,2018-05-17,10.82,10.64,142849.0
434,600387,2018-05-18,10.64,11.45,317978.0
435,300534,2018-05-07,9.92,10.649,110509.0
436,300534,2018-05-08,11.718,11.718,86483.0
437,300534,2018-05-09,12.587,11.109,458510.0
438,300534,2018-05-10,10.649,10.579,269211.0
439,300534,2018-05-11,10.24,9.93,228519.0
440,300534,2018-05-14,9.81,9.93,116095.0
441,300534,2018-05-15,9.94,10.05,110655.0
442,300534,2018-05-16,10.01,10.25,189606.0
443,300534,2018-05-17,10.08,10.12,113927.0
444,300534,2018-05-18,10.1,10.88,260817.0
445,601857,2018-05-07,7.73,7.84,609440.0
446,601857,2018-05-08,7.8,7.84,357171.0
447,601857,2018-05-09,7.85,7.9,681618.0
448,601857,2018-05-10,8.03,8.0,666431.0
449,601857,2018-05-11,8.02,7.98,515465.0
450,601857,2018-05-14,7.96,7.99,304692.0
451,601857,2018-05-15,8.01,8.0,200348.0
452,601857,2018-05-16,7.98,7.89,301570.0
453,601857,2018-05-17,7.92,7.91,248707.0
454,601857,2018-05-18,7.92,8.49,1551386.0
455,000554,2018-05-07,6.71,6.99,86694.0
456,000554,2018-05-08,6.94,6.99,59601.0
457,000554,2018-05-09,7.05,7.07,105628.0
458,000554,2018-05-10,7.19,7.33,176029.0
459,000554,2018-05-11,7.25,7.16,94099.0
460,000554,2018-05-14,7.08,6.96,74860.0
461,000554,2018-05-15,6.94,7.01,39370.0
462,000554,2018-05-16,7.01,6.96,39232.0
463,000554,2018-05-17,6.97,7.24,162750.0
464,000554,2018-05-18,7.29,7.77,398869.0
465,002746,2018-05-07,23.3,23.6,31930.0
466,002746,2018-05-08,23.5,24.0,35531.0
467,002746,2018-05-09,23.81,23.35,23813.0
468,002746,2018-05-10,23.62,24.18,39520.0
469,002746,2018-05-11,24.38,23.51,23226.0
470,002746,2018-05-14,23.31,24.08,39291.0
471,002746,2018-05-15,23.9,23.6,30112.0
472,002746,2018-05-16,23.61,23.25,17565.0
473,002746,2018-05-17,23.5,23.5,33058.0
474,002746,2018-05-18,23.48,25.17,63239.0
475,000681,2018-05-07,25.42,26.7,76663.0
476,000681,2018-05-08,26.71,26.8,48512.0
477,000681,2018-05-09,26.35,26.56,55343.0
478,000681,2018-05-10,26.46,26.86,52073.0
479,000681,2018-05-11,26.81,27.27,95621.0
480,000681,2018-05-14,27.41,26.92,73290.0
481,000681,2018-05-15,26.93,26.74,73487.0
482,000681,2018-05-16,26.38,27.67,98139.0
483,000681,2018-05-17,27.45,26.7,76188.0
484,000681,2018-05-18,26.71,28.59,134935.0
485,000930,2018-05-14,12.01,12.01,521482.0
486,000930,2018-05-15,12.03,12.1,309331.0
487,000930,2018-05-16,11.99,11.93,216922.0
488,000930,2018-05-17,11.89,11.48,301114.0
489,000930,2018-05-18,11.5,12.29,425584.0
490,603607,2018-05-07,38.22,39.32,32201.0
491,603607,2018-05-08,39.08,39.56,27964.0
492,603607,2018-05-09,39.45,39.47,21973.0
493,603607,2018-05-10,39.78,39.1,19706.0
494,603607,2018-05-11,39.04,37.47,20043.0
495,603607,2018-05-14,37.44,37.24,11919.0
496,603607,2018-05-15,37.12,38.37,16177.0
497,603607,2018-05-16,38.07,37.8,11907.0
498,603607,2018-05-17,37.8,38.18,12395.0
499,603607,2018-05-18,38.2,40.87,58739.0
500,002240,2018-05-07,14.93,15.49,66047.0
501,002240,2018-05-08,15.55,15.37,30327.0
502,002240,2018-05-09,15.3,15.23,19875.0
503,002240,2018-05-10,15.24,15.43,37738.0
504,002240,2018-05-11,15.45,15.88,82899.0
505,002240,2018-05-14,16.04,15.71,74635.0
506,002240,2018-05-15,15.7,15.74,38756.0
507,002240,2018-05-16,15.7,15.58,54604.0
508,002240,2018-05-17,15.53,14.95,70289.0
509,002240,2018-05-18,14.94,16.0,121049.0
510,600088,2018-05-07,13.49,13.73,26820.0
511,600088,2018-05-08,13.73,13.71,30113.0
512,600088,2018-05-09,13.67,13.67,19024.0
513,600088,2018-05-10,13.7,13.89,26755.0
514,600088,2018-05-11,13.81,13.79,28541.0
515,600088,2018-05-14,13.79,14.03,26360.0
516,600088,2018-05-15,14.04,14.32,33163.0
517,600088,2018-05-16,14.33,14.27,40478.0
518,600088,2018-05-17,14.28,14.26,23939.0
519,600088,2018-05-18,14.28,15.25,95625.0
520,000983,2018-05-07,7.56,7.84,307671.0
521,000983,2018-05-08,7.83,7.85,274829.0
522,000983,2018-05-09,7.87,7.89,275535.0
523,000983,2018-05-10,7.94,7.95,250344.0
524,000983,2018-05-11,7.95,8.06,477576.0
525,000983,2018-05-14,8.08,8.01,264781.0
526,000983,2018-05-15,8.09,7.99,210224.0
527,000983,2018-05-16,7.93,7.94,187365.0
528,000983,2018-05-17,7.94,7.95,163746.0
529,000983,2018-05-18,7.98,8.49,755520.0
530,600333,2018-05-07,5.34,5.4,33896.0
531,600333,2018-05-08,5.38,5.56,81712.0
532,600333,2018-05-09,5.53,5.49,50714.0
533,600333,2018-05-10,5.48,5.58,53422.0
534,600333,2018-05-11,5.56,5.53,29787.0
535,600333,2018-05-14,5.5,5.52,29742.0
536,600333,2018-05-15,5.52,5.53,20480.0
537,600333,2018-05-16,5.52,5.64,109279.0
538,600333,2018-05-17,5.62,5.69,98452.0
539,600333,2018-05-18,5.64,6.06,230106.0
540,000008,2018-05-07,5.63,5.68,252530.0
541,000008,2018-05-08,5.71,5.78,218184.0
542,000008,2018-05-09,5.81,5.74,172159.0
543,000008,2018-05-10,5.77,5.74,117271.0
544,000008,2018-05-11,5.75,5.66,183025.0
545,000008,2018-05-14,5.66,5.6,159197.0
546,000008,2018-05-15,5.6,5.78,237369.0
547,000008,2018-05-16,5.78,5.91,270300.0
548,000008,2018-05-17,5.9,5.93,143055.0
549,000008,2018-05-18,5.99,6.31,378341.0
550,600777,2018-05-10,3.58,3.09,3838485.0
551,600777,2018-05-11,2.93,2.94,1568425.0
552,600777,2018-05-14,2.95,2.94,626976.0
553,600777,2018-05-15,2.94,2.86,1005090.0
554,600777,2018-05-16,2.84,2.78,647061.0
555,600777,2018-05-17,2.77,2.82,677630.0
556,600777,2018-05-18,2.8,3.0,1633044.0
557,000852,2018-05-07,8.14,8.41,98388.0
558,000852,2018-05-08,8.44,8.44,68160.0
559,000852,2018-05-09,8.52,9.28,245478.0
