code,name
000519,中兵红箭
000697,炼石有色
000738,航发控制
000768,中航飞机
002013,中航机电
002023,海特高新
002151,北斗星通
002297,博云新材
002413,雷科防务
300008,天海防务
300101,振芯科技
300123,太阳鸟
300159,新研股份
300424,航新科技
300456,耐威科技
300474,景嘉微
300581,晨曦航空
300589,江龙船艇
300696,爱乐达
300719,安达维尔
300722,新余国科
600038,中直股份
600118,中国卫星
600150,中国船舶
600184,光电股份
600316,洪都航空
600343,航天动力
600372,中航电子
600391,航发科技
600435,北方导航
600562,国睿科技
600614,鹏起科技
600677,航天通信
600685,中船防务
600862,中航高科
600879,航天电子
600893,航发动力
600990,四创电子
601890,亚星锚链
601989,中国重工
